"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%156","Delaware","Residential Improved","Hamilton",0.89,0.92,0.94,12.67,17.76,1,0,90
"2.5%157","Delaware","Residential Improved","Harrison",0.91,0.93,1.01,10.29,12.88,1.03,0,31
"2.5%158","Delaware","Residential Improved","Liberty",0.83,0.95,1,25.06,37.23,1.11,0,50
"2.5%159","Delaware","Residential Improved","Monroe",0.89,0.94,1,11.69,14.81,1,0,33
"2.5%160","Delaware","Residential Improved","Mt. Pleasant",0.88,0.91,0.93,13.93,19.11,1.02,0,235
"df_sp72","Delaware","Residential Improved","Niles",0.89,0.94,0.99,11.44,17.54,1.01,0,13
"df_sp73","Delaware","Residential Improved","Perry",0.92,0.94,1.07,10.98,14.05,1.01,0,18
"2.5%161","Delaware","Residential Improved","Salem",0.9,0.94,1,12.76,17.78,1.04,0,38
"2.5%162","Delaware","Residential Improved","Union",0.93,0.95,1.02,9.52,16.52,0.99,0,21
"df_sp74","Delaware","Residential Improved","Washington",0.92,1.01,1.18,20.26,26.83,1.03,0,12
"148","Dubois","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"149","Dubois","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"150","Dubois","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp75","Dubois","Commercial Improved","Countywide",0.87,0.91,0.96,19.41,32.6,1.39,0,18
"df_sp76","Dubois","Commercial Improved","Bainbridge",0.87,0.95,0.98,15.55,29.81,1.26,0,10
"df_sp77","Dubois","Commercial Improved","Boone",0.53,0.89,0.95,22.52,37.52,2.02,0,8
"2.5%163","Dubois","Residential Vacant","Countywide",0.87,0.9,0.94,14.68,22.24,0.99,0,41
"2.5%164","Dubois","Residential Vacant","Bainbridge",0.76,0.88,0.94,15.63,21.24,0.98,0,20
"df_sp78","Dubois","Residential Vacant","Cass",0.76,0.9,0.96,4.36,8.18,0.98,0,5
"df_sp79","Dubois","Residential Vacant","Columbia",0.87,0.95,0.98,14.96,26.4,0.98,0,16
"2.5%165","Dubois","Residential Improved","Countywide",0.9,0.91,0.92,28.63,91.82,1.17,0,512
"2.5%166","Dubois","Residential Improved","Bainbridge",0.88,0.91,0.92,12.46,21.02,1.02,0,248
"2.5%167","Dubois","Residential Improved","Boone",0.89,0.91,0.92,46.21,122.01,1.33,0,56
"df_sp80","Dubois","Residential Improved","Cass",0.87,0.92,1,12.34,19.33,1.03,0,18
"df_sp81","Dubois","Residential Improved","Columbia",0.89,0.91,0.92,9.47,25.36,1.04,0,16
"df_sp82","Dubois","Residential Improved","Jackson",0.87,0.95,0.99,39.38,92.01,1.28,0,19
"2.5%168","Dubois","Residential Improved","Patoka",0.89,0.91,0.93,32.31,95.41,1.19,0,108
"2.5%169","Dubois","Residential Improved","Ferdinand",0.88,0.91,0.94,92.9,124.25,1.65,0,47
"151","Elkhart","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%170","Elkhart","Industrial Improved","Countywide",0.79,0.84,0.92,25.37,32.06,1.36,0,58
"152","Elkhart","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%171","Elkhart","Commercial Improved","Countywide",0.8,0.9,0.99,21.86,27.29,1.19,0,79
"2.5%172","Elkhart","Residential Vacant","Countywide",0.8,0.85,0.92,27.2,42.14,1,0,60
"2.5%173","Elkhart","Residential Improved","Countywide",0.93,0.93,0.94,15.61,22.6,1.03,0,2687
"2.5%174","Elkhart","Residential Improved","Baugo",0.89,0.93,0.95,16.81,25.04,1.04,0,160
"2.5%175","Elkhart","Residential Improved","Cleveland",0.89,0.91,0.94,16.08,22.66,1.04,0,164
"2.5%176","Elkhart","Residential Improved","Locke",0.85,0.89,1.01,17.05,21.97,1.04,0,51
"2.5%177","Elkhart","Residential Improved","Concord",0.93,0.94,0.95,17.72,24.8,1.05,0,653
"2.5%178","Elkhart","Residential Improved","Elkhart",0.93,0.94,0.95,13.54,18.86,1.01,0,481
"2.5%179","Elkhart","Residential Improved","York",0.91,0.94,0.97,12.64,19.25,1.03,0,57
"2.5%180","Elkhart","Residential Improved","Jefferson",0.92,0.93,0.95,9.04,12.06,1,0,115
"2.5%181","Elkhart","Residential Improved","Middlebury",0.88,0.91,0.96,14.23,18.95,1,0,118
"2.5%182","Elkhart","Residential Improved","Olive",0.92,0.94,0.98,11.31,20.15,1,0,43
"2.5%183","Elkhart","Residential Improved","Osolo",0.92,0.94,0.96,16.3,24.11,1.04,0,434
"2.5%184","Elkhart","Residential Improved","Union",0.9,0.93,0.95,15.26,21.96,1.01,0,101
"2.5%185","Elkhart","Residential Improved","Benton",0.84,0.91,1.03,15.89,22.36,1.03,0,29
"2.5%186","Elkhart","Residential Improved","Clinton",0.87,0.91,0.98,19.1,27.93,1.05,0,47
"2.5%187","Elkhart","Residential Improved","Harrison",0.88975,0.92,1.01,15.87,20.64,1.01,0,35
"2.5%188","Elkhart","Residential Improved","Jackson",0.9,0.94,0.96025,15.3,21.47,1.04,0,92
"2.5%189","Elkhart","Residential Improved","Washington",0.91,0.94,0.97,16.41,25.57,1.03,0,107
"153","Fayette","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"154","Fayette","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp83","Fayette","Commercial Vacant","Countywide",0.39,1.02,1.71,28.8,46.86,1.11,0,5
"2.5%190","Fayette","Commercial Improved","Countywide",0.86,0.91,0.96,19.76,25.36,1.24,0,31
"2.5%191","Fayette","Residential Vacant","Countywide",0.67,0.77,1.191,49.99,49.58,1.1,0,23
"2.5%192","Fayette","Residential Improved","Countywide",0.93,0.94,0.96,21.02,31.06,1.08,0,668
"2.5%193","Fayette","Residential Improved","Columbia",0.85,0.91,0.990499999999999,23.42,35.27,1.14,0,34
"2.5%194","Fayette","Residential Improved","Jackson",0.88,0.91,0.96,15.06,18.79,1.02,0,60
"2.5%195","Fayette","Residential Improved","Connersville",0.92,0.94,0.97,20.88,30.2,1.07,0,391
"2.5%196","Fayette","Residential Improved","Harrison",0.94,0.97,0.99,22.45,34.32,1.08,0,183
"155","Floyd","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"156","Floyd","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"157","Floyd","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp84","Floyd","Commercial Improved","Countywide",0.46,0.65,0.98,42.65,45.81,1.22,0,18
"2.5%197","Floyd","Residential Vacant","Countywide",0.57,0.77,1,35.86,42.62,1.38,0,26
"2.5%198","Floyd","Residential Improved","Countywide",0.85,0.86,0.88,23.75,34.95,1.1,0,1013
"df_sp85","Floyd","Residential Improved","Franklin",0.63,0.78,0.91,23.85,32.81,1.05,0,12
"2.5%199","Floyd","Residential Improved","Georgetown",0.86,0.88,0.91,21.93,33.47,1.09,0,152
"2.5%200","Floyd","Residential Improved","Greenville",0.81,0.87,0.9,23.12,33.09,1.04,0,81
"2.5%201","Floyd","Residential Improved","Lafayette",0.84,0.86,0.91,23.06,34.83,1.1,0,70
"2.5%202","Floyd","Residential Improved","New Albany",0.84,0.86,0.88,24.22,35.56,1.11,0,698
"158","Fountain","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"159","Fountain","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"160","Fountain","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp86","Fountain","Commercial Improved","Countywide",0.77,0.96,1.07,16.84,22.29,1.03,0,9
"df_sp87","Fountain","Residential Vacant","Countywide",0.62,0.73,0.91,34.56,43.97,1.03,0,17
"2.5%203","Fountain","Residential Improved","Countywide",0.9,0.91,0.94,12.91,16.86,1.01,0,210
"df_sp88","Fountain","Residential Improved","Cain",0.85,0.92,1.02,13.75,17.57,1.03,0,15
"df_sp89","Fountain","Residential Improved","Davis",0.72,0.91,1,7.75,11.64,1.03,0,5
"2.5%204","Fountain","Residential Improved","Logan",0.86,0.94,0.97,13.42,18.46,1.02,0,40
"df_sp90","Fountain","Residential Improved","Richland",0.85,0.93,0.99,11.15,13.31,1,0,12
"df_sp91","Fountain","Residential Improved","Shawnee",0.69,1.01,1.06,10.74,16.78,1.03,0,5
"2.5%205","Fountain","Residential Improved","Troy",0.87,0.9,0.94,12.72,16.69,1,0,82
"2.5%206","Fountain","Residential Improved","Van Buren",0.77,0.9,0.96,12.98,15.7,1.01,0,23
"2.5%207","Fountain","Residential Improved","Millcreek",0.88,0.92,0.98,13.05,18.45,0.99,0,28
"161","Franklin","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"162","Franklin","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"163","Franklin","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp92","Franklin","Commercial Improved","Countywide",0.57,0.73,0.89,28.88,34.02,1.24,0,6
"df_sp93","Franklin","Residential Vacant","Countywide",0.14,0.25,0.39,106.34,105.1,1.14,0,14
"2.5%208","Franklin","Residential Improved","Countywide",0.92,0.93,0.95,11.16,16.57,1.02,0,203
"2.5%209","Franklin","Residential Improved","Brookville",0.88,0.92,0.95,13.42,20.08,1.02,0,89
"2.5%210","Franklin","Residential Improved","Ray",0.93,0.98,0.99,7.46,10.23,1,0,61
"2.5%211","Franklin","Residential Improved","Bath",0.88,0.92,0.94,8.86,11.35,1.02,0,38
"df_sp94","Franklin","Residential Improved","Blooming Grove",0.92,0.95,0.97,12.53,24.43,1.07,0,13
"164","Fulton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp95","Fulton","Industrial Improved","Countywide",0.67,0.91,1.07,11.45,16.77,0.96,0,5
"165","Fulton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%212","Fulton","Commercial Improved","Countywide",0.84,0.93,1,22.11,30.12,1.09,0,39
"2.5%213","Fulton","Residential Vacant","Countywide",0.67975,0.82,0.9605,30.66,40.67,1.23,0,34
"2.5%214","Fulton","Residential Improved","Countywide",0.94,0.96,0.96,15.31,28.57,1.04,0,634
"2.5%215","Fulton","Residential Improved","Aubbeenaubbee",0.84,0.91,0.98,17.75,23.59,1.06,0,32
"2.5%216","Fulton","Residential Improved","Henry",0.93,0.97,0.99,11.82,18.57,1.02,0,68
"2.5%217","Fulton","Residential Improved","Liberty",0.94,0.96,0.99,22.62,47.66,1.06,0,60
"2.5%218","Fulton","Residential Improved","Newcastle",0.88,0.95,1.02,13.33,17.7,1.01,0,24
"2.5%219","Fulton","Residential Improved","Richland",0.85,0.92,1.03,25.43,47.95,1.12,0,27
"2.5%220","Fulton","Residential Improved","Rochester",0.94,0.95,0.97,13.18,20.23,1.03,0,368
"2.5%221","Fulton","Residential Improved","Union",0.92,0.96,1,17.93,35.22,1.07,0,53
"166","Gibson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"167","Gibson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"168","Gibson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp96","Gibson","Commercial Improved","Countywide",0.85,0.98,1.08,15.71,19.52,0.99,0,12
"df_sp97","Gibson","Residential Vacant","Countywide",0.93,1.02,1.11,10.18,14.29,1,0,6
"2.5%222","Gibson","Residential Improved","Countywide",0.86,0.9,0.91,13,16.97,1.02,0,293
"df_sp98","Gibson","Residential Improved","Barton",0.81,0.93,0.94,11.17,15.98,1.03,0,9
"2.5%223","Gibson","Residential Improved","Columbia",0.85,0.9,0.95,12.36,16.01,1.03,0,28
"2.5%224","Gibson","Residential Improved","Johnson",0.81,0.9,0.93,13.7,19.32,1.03,0,34
"2.5%225","Gibson","Residential Improved","Montgomery",0.82,0.91,0.92,12.23,16.84,1,0,38
"2.5%226","Gibson","Residential Improved","Patoka",0.85,0.9,0.93,13.28,17.16,1.02,0,132
"2.5%227","Gibson","Residential Improved","Union",0.8,0.9,0.92,13.08,16.22,1.03,0,52
"169","Grant","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"170","Grant","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"171","Grant","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%228","Grant","Commercial Improved","Countywide",0.95,0.96,0.97,7.04,11.02,1.03,0,22
"172","Grant","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%229","Grant","Residential Improved","Countywide",0.93,0.94,0.96,11.01,14.85,1.03,0,631
"2.5%230","Grant","Residential Improved","Jefferson",0.9,0.94,0.980499999999999,9.7,12.05,1.03,0,51
"2.5%231","Grant","Residential Improved","Center",0.93,0.95,0.97,11.7,15.9,1.03,0,182
"2.5%232","Grant","Residential Improved","Fairmount",0.87,0.94,0.99,10.93,14.47,1.02,0,30
"2.5%233","Grant","Residential Improved","Franklin",0.92,0.96,0.98,9.73,12.76,1.01,0,63
"2.5%234","Grant","Residential Improved","Mill",0.92,0.95,0.97,11.96,16.65,1.03,0,121
"2.5%235","Grant","Residential Improved","Pleasant",0.92,0.93,0.94,10.02,13.02,1.02,0,113
"2.5%236","Grant","Residential Improved","Sims",0.89,0.93,0.99,8.19,10.8,1.02,0,24
"2.5%237","Grant","Residential Improved","Van Buren",0.92,0.99,1.07,12.47,16.69,1.03,0,21
"2.5%238","Grant","Residential Improved","Washington",0.88,0.98,1.02,10.82,15.42,1.03,0,26
"173","Greene","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"174","Greene","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"175","Greene","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp99","Greene","Commercial Improved","Countywide",0.78,0.91,1.05,17.39,26.15,1.57,0,14
"df_sp100","Greene","Residential Vacant","Countywide",0.73,1,1.01,15.45,26.29,1.04,0,9
"2.5%239","Greene","Residential Improved","Countywide",0.9,0.92,0.93,11.46,14.79,1.03,0,248
"2.5%240","Greene","Residential Improved","Beech Creek",0.87,0.93,0.97,10.25,12.74,1.04,0,50
"df_sp101","Greene","Residential Improved","Cass",0.92,0.92,1.02,5.33,7.76,1,0,8
"2.5%241","Greene","Residential Improved","Fairplay",0.87,0.91,0.94,12.34,16.25,1.02,0,96
"2.5%242","Greene","Residential Improved","Highland",0.9,0.92,0.96,11.8,15.07,1.03,0,56
"2.5%243","Greene","Residential Improved","Richland",0.85,0.9,0.97,11.27,14.62,1.02,0,37
"176","Hamilton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp102","Hamilton","Industrial Improved","Countywide",0.53,0.62,0.7,15.91,20.49,1.07,0,10
"2.5%244","Hamilton","Commercial Vacant","Countywide",0.05,0.09,0.35,361.18,118.03,1.07,0,52
"2.5%245","Hamilton","Commercial Improved","Countywide",0.64,0.74,0.81,32.94,67.58,1.41,0,103
"2.5%246","Hamilton","Residential Vacant","Countywide",0.01,0.01,0.01,4499.44,130.9,0.7,0,629
"2.5%247","Hamilton","Residential Vacant","Adams",0.24,0.74,0.89,53.45,79.05,1.08,0,24
"2.5%248","Hamilton","Residential Vacant","Clay",0.01,0.25,0.63025,164.75,102.95,0.69,0,124
"2.5%249","Hamilton","Residential Vacant","Fall Creek",0.01,0.01,0.01,4273.93,151.17,0.61,0,111
"2.5%250","Hamilton","Residential Vacant","Noblesville",0.01,0.53,0.73,74.25,95.27,0.99,0,48
"2.5%251","Hamilton","Residential Vacant","Westfield Washington",0.01,0.01,0.01,3750.65,152.66,0.7,0,320
"2.5%252","Hamilton","Residential Improved","Countywide",0.9,0.9,0.9,7.97,12.85,1.01,0,8438
"2.5%253","Hamilton","Residential Improved","Adams",0.9,0.93,0.94,13.99,31.5,1.05,0,160
"2.5%254","Hamilton","Residential Improved","Clay",0.89,0.9,0.9,9.54,13.78,1.02,0,1775
"2.5%255","Hamilton","Residential Improved","Delaware",0.9,0.9,0.91,7.9,11.97,1.01,0,606
"2.5%256","Hamilton","Residential Improved","Fall Creek",0.89,0.9,0.9,6.98,9.51,1,0,1705
"2.5%257","Hamilton","Residential Improved","Jackson",0.9,0.91,0.92,8,11.15,1.01,0,275
"2.5%258","Hamilton","Residential Improved","Noblesville",0.9,0.91,0.91,9.15,16.92,1.01,0,1384
"2.5%259","Hamilton","Residential Improved","Wayne",0.89,0.9,0.91,5.96,9.67,1,0,170
"2.5%260","Hamilton","Residential Improved","Westfield Washington",0.9,0.9,0.91,6.37,8.51,1,0,2341
"df_sp103","Hamilton","Residential Improved","White River",0.77,0.93,0.99,17.76,23.44,1.06,0,18
"177","Hancock","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"178","Hancock","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp104","Hancock","Commercial Vacant","Countywide",0.23,0.37,0.85,58.7,58.42,1.22,0,5
"2.5%261","Hancock","Commercial Improved","Countywide",0.74,0.8,0.94,17.44,22.78,1.02,0,24
"2.5%262","Hancock","Residential Vacant","Countywide",0.97,0.98,1,12.63,20.35,1.11,0,138
"2.5%263","Hancock","Residential Vacant","Brandywine",0.97,1,1,10.36,18.54,1.13,0,35
"2.5%264","Hancock","Residential Vacant","Buck Creek",0.77,0.95,0.99,17.34,24.1,1.1,0,46
"2.5%265","Hancock","Residential Vacant","Green",0.97,0.98,1,10.15,17.47,1.08,0,57
"179","Hancock","Residential Vacant","Blue River",NA,NA,NA,NA,NA,NA,NA,0
"2.5%266","Hancock","Residential Improved","Countywide",0.89,0.9,0.9,10.59,24.99,1.03,0,2477
"2.5%267","Hancock","Residential Improved","Blue River",0.8,0.84,0.89,29.63,65.5,1.19,0,71
"2.5%268","Hancock","Residential Improved","Brandywine",0.89,0.9,0.9,7.87,16.67,1.01,0,549
"2.5%269","Hancock","Residential Improved","Buck Creek",0.87,0.89,0.9,10.02,16.58,1.01,0,277
"2.5%270","Hancock","Residential Improved","Center",0.89,0.9,0.9,13.71,30.53,1.05,0,735
"2.5%271","Hancock","Residential Improved","Vernon",0.9,0.9,0.9,8.29,16.91,1.01,0,845
"180","Harrison","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"181","Harrison","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"182","Harrison","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%272","Harrison","Commercial Improved","Countywide",0.95,0.99,1.04,9.43,12.31,0.99,0,28
"2.5%273","Harrison","Residential Vacant","Countywide",0.88,0.95,0.99,26.64,43.52,1.08,0,52
"2.5%274","Harrison","Residential Vacant","Harrison",0.85,0.95,0.98025,27.06,45.68,1.12,0,30
"df_sp105","Harrison","Residential Vacant","Blue River",0.7,0.95,1.01,28.22,44.87,0.98,0,16
"2.5%275","Harrison","Residential Improved","Countywide",0.94,0.95,0.96,12.89,20.38,1.02,0,517
"2.5%276","Harrison","Residential Improved","Heth",0.85,0.88,0.97,10.66,14.11,1.01,0,25
"2.5%277","Harrison","Residential Improved","Harrison",0.96,0.98,1,11.6,18.5,1.03,0,182
"2.5%278","Harrison","Residential Improved","Posey",0.86,0.96,1.02,13.88,17.72,1.01,0,29
"2.5%279","Harrison","Residential Improved","Blue River",0.83,0.91,1,18.31,34.24,1.07,0,25
"2.5%280","Harrison","Residential Improved","Jackson",0.94,0.97,1,12.41,17.81,1.02,0,76
"2.5%281","Harrison","Residential Improved","Morgan",0.88,0.92,1,16.47,27.5,1.04,0,52
"2.5%282","Harrison","Residential Improved","Spencer",0.89,0.94,1.01,12.97,16.68,1.02,0,26
"df_sp106","Harrison","Residential Improved","Boone",0.91,0.94,1,6.2,7.49,1.02,0,12
"df_sp107","Harrison","Residential Improved","Taylor",0.9,0.96,1.02,6.16,6.78,1,0,6
"2.5%283","Harrison","Residential Improved","Webster",0.91,0.94,0.96,11.23,19,1.01,0,23
"183","Hendricks","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"184","Hendricks","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp108","Hendricks","Commercial Vacant","Countywide",0.3,0.38,0.72,80.24,83.04,0.97,0,16
"df_sp109","Hendricks","Commercial Improved","Countywide",0.57,0.91,0.94,8.68,18.38,0.93,0,5
"2.5%284","Hendricks","Residential Vacant","Countywide",0.13,0.21,0.31,138.94,110.1,1.4,0,137
"2.5%285","Hendricks","Residential Improved","Countywide",0.91,0.92,0.92,10.18,15.85,1,0,2563
"2.5%286","Hendricks","Residential Improved","Brown",0.93,0.95,0.96,7.17,9.58,1,0,255
"2.5%287","Hendricks","Residential Improved","Center",0.88,0.89,0.9,12.32,19.79,1.01,0,211
"2.5%288","Hendricks","Residential Improved","Guilford",0.88,0.89,0.91,11.13,16.8,0.99,0,396
"2.5%289","Hendricks","Residential Improved","Liberty",0.91,0.94,0.97,10.34,18.38,1.02,0,89
"2.5%290","Hendricks","Residential Improved","Lincoln",0.92,0.93,0.94,9.95,16.1,1,0,569
"2.5%291","Hendricks","Residential Improved","Middle",0.91,0.93,0.97,10.04,13.4,1,0,85
"2.5%292","Hendricks","Residential Improved","Eel River",0.87,0.91,1.02,18.68,27.38,1.06,0,39
"2.5%293","Hendricks","Residential Improved","Washington",0.9,0.91,0.92,9.33,14.24,0.99,0,905
"185","Henry","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp110","Henry","Industrial Improved","Countywide",0.5,0.92,1.68,32.55,48.41,1.33,0,5
"df_sp111","Henry","Commercial Vacant","Countywide",0.3,0.5,1,36.68,44.25,0.98,0,5
"2.5%294","Henry","Commercial Improved","Countywide",0.54,0.63,0.800749999999999,47.11,56.74,2.04,0,46
"df_sp112","Henry","Residential Vacant","Countywide",0.15,0.39,0.6,74.48,94.94,1.34,0,13
"2.5%295","Henry","Residential Improved","Countywide",0.95,0.96,0.98,20.76,29.11,1.08,0,795
"df_sp113","Henry","Residential Improved","Blue River",0.94,0.97,1.07,15.23,25.89,1.12,0,13
"df_sp114","Henry","Residential Improved","Dudley",0.87,0.98,1.15,26.15,38.04,1.17,0,13
"2.5%296","Henry","Residential Improved","Fall Creek",0.89,0.95,0.98,16.75,23.33,1.02,0,79
"2.5%297","Henry","Residential Improved","Franklin",0.76,0.95,0.99,19.62,26.41,1.03,0,23
"df_sp115","Henry","Residential Improved","Greensboro",0.77,0.95,1.07,15.94,20.22,0.99,0,10
"df_sp116","Henry","Residential Improved","Harrison",0.81,0.89,0.96,21.71,40.89,0.89,0,12
"df_sp117","Henry","Residential Improved","Jefferson",0.88,0.97,1.05,15.48,23.71,1.03,0,19
"df_sp118","Henry","Residential Improved","Liberty",0.91,1.05,1.26,26.24,37.09,1.08,0,9
"2.5%298","Henry","Residential Improved","Prairie",0.87,0.95,1,15.55,22.17,1.07,0,46
"2.5%299","Henry","Residential Improved","Spiceland",0.92,0.94,1.04,17.12,27.24,1.07,0,25
"2.5%300","Henry","Residential Improved","Wayne",0.92,0.97,1.01,18.19,27.17,1.05,0,63
"2.5%301","Henry","Residential Improved","Henry",0.95,0.97,1,22.11,29.75,1.09,0,481
"186","Howard","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp119","Howard","Industrial Improved","Countywide",0.62,0.75,0.75,14.41,22.56,1.03,0,9
"df_sp120","Howard","Commercial Vacant","Countywide",0.86,1.03,1.65,28.88,32.12,1.16,0,5
"2.5%302","Howard","Commercial Improved","Countywide",0.82,0.89,0.93,24.21,34.47,1.41,0,113
"2.5%303","Howard","Residential Vacant","Countywide",0.7,0.87,0.93,41.68,59.67,1.36,0,82
"2.5%304","Howard","Residential Improved","Countywide",0.92,0.93,0.93,18.45,32.99,1.06,0,3113
"2.5%305","Howard","Residential Improved","Center",0.92,0.93,0.94,21.03,36.48,1.07,0,1839
"2.5%306","Howard","Residential Improved","Clay",0.9,0.91,0.93,9.18,13.57,1.01,0,119
"2.5%307","Howard","Residential Improved","Ervin",0.88,0.91,0.97,9.14,11.61,1.01,0,32
"2.5%308","Howard","Residential Improved","Harrison",0.91,0.92,0.93,11.12,18.27,1.02,0,378
"2.5%309","Howard","Residential Improved","Honey Creek",0.89,0.91,0.99,13.5,16.76,1.02,0,57
"2.5%310","Howard","Residential Improved","Howard",0.9,0.93,0.95,12.63,21.61,1.03,0,72
"df_sp121","Howard","Residential Improved","Jackson",0.82,0.92,1.05,11.75,14.12,1.01,0,13
"2.5%311","Howard","Residential Improved","Liberty",0.91,0.93,0.96,20.6,37.44,1.08,0,151
"2.5%312","Howard","Residential Improved","Monroe",0.92,0.97,1.02,16.4,22.9,1.01,0,32
"2.5%313","Howard","Residential Improved","Taylor",0.91,0.93,0.95,18.21,32.25,1.06,0,391
"2.5%314","Howard","Residential Improved","Union",0.89,0.94,1.04,16.03,18.92,1.04,0,29
"187","Huntington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"188","Huntington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"189","Huntington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%315","Huntington","Commercial Improved","Countywide",0.74975,0.88,0.92,18.66,25.48,1.04,0,34
"2.5%316","Huntington","Residential Vacant","Countywide",0.02,0.05,0.28,625.6,133.37,2,0,40
"2.5%317","Huntington","Residential Improved","Countywide",0.93,0.94,0.95,18.85,29.36,1.06,0,1033
"df_sp122","Huntington","Residential Improved","Jefferson",0.85,0.93,1.02,10.99,13.35,1.01,0,13
"df_sp123","Huntington","Residential Improved","Warren",0.84,0.96,1.02,14.93,19.55,1.05,0,15
"2.5%318","Huntington","Residential Improved","Clear Creek",0.86,0.92,0.96,9.38,11.72,1,0,24
"2.5%319","Huntington","Residential Improved","Dallas",0.9,0.95,0.96,11.66,28.62,1.06,0,38
"2.5%320","Huntington","Residential Improved","Huntington",0.93,0.94,0.96,20.09,30.02,1.06,0,679
"2.5%321","Huntington","Residential Improved","Jackson",0.89,0.93,0.95,17.2,26.98,1.03,0,152
"2.5%322","Huntington","Residential Improved","Lancaster",0.88,0.93,0.96,11.67,16.41,1.01,0,20
"2.5%323","Huntington","Residential Improved","Rock Creek",0.79,0.9,1.01,19.99,31.37,1.04,0,28
"2.5%324","Huntington","Residential Improved","Salamonie",0.9,0.96,1.03,25.05,36.75,1.12,0,48
"df_sp124","Huntington","Residential Improved","Union",0.89,0.93,0.96,7.57,10.28,1.02,0,15
"190","Jackson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"191","Jackson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"192","Jackson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp125","Jackson","Commercial Improved","Countywide",0.69,0.77,0.97,23.43,25.7,1.01,0,19
"2.5%325","Jackson","Residential Vacant","Countywide",0.67,0.82,0.88,34.56,49.38,1.03,0,58
"2.5%326","Jackson","Residential Improved","Countywide",0.89,0.91,0.92,12.55,21.02,1.02,0,622
"2.5%327","Jackson","Residential Improved","Brownstown",0.87,0.91,0.95,14.59,25.79,1.04,0,55
"df_sp126","Jackson","Residential Improved","Carr",0.84,0.89,1.07,13.71,16.33,1.03,0,9
"df_sp127","Jackson","Residential Improved","Owen",0.89,0.92,1.09,13.33,17.42,1,0,9
"2.5%328","Jackson","Residential Improved","Jackson",0.89,0.9,0.91,12.13,20.07,1.02,0,415
